sim_id,strategy,n_guesses,n_players,seed,player_memory,team_memory,round,guesses,new_items,inventory,inventory_size,n_adjacent
44,diachronic,100,2,44,0,1,99,"[{'Stone', 'Bough', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,0,"[{'Big_Tree', 'Stone', 'Red_Berry', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,1,"[{'Antler', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,2,"[{'Big_Tree', 'Antler', 'Tree', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,3,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,4,"[{'Blue_Berry', 'Red_Berry', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,5,"[{'Blue_Berry', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,6,"[{'Big_Tree', 'Blue_Berry', 'Red_Berry', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,7,"[{'Tree', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,8,"[{'Blue_Berry', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,9,"[{'Tree', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler"", ""Red_Berry""]",6,3
45,diachronic,100,2,45,0,1,10,"[{'Antler', 'Stone'}]","[{""result"": ""Antler_Refined"", ""guess"": [""Antler"", ""Stone""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,11,[{'Antler_Refined'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,12,"[{'Blue_Berry', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,13,"[{'Blue_Berry', 'Red_Berry', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,14,"[{'Big_Tree', 'Antler', 'Red_Berry', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,15,"[{'Big_Tree', 'Tree', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,16,"[{'Blue_Berry', 'Antler_Refined', 'Stone', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,17,"[{'Antler', 'Antler_Refined', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,18,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,19,"[{'Tree', 'Red_Berry', 'Stone', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,20,[{'Blue_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,21,"[{'Blue_Berry', 'Red_Berry', 'Antler_Refined', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",7,2
45,diachronic,100,2,45,0,1,22,[{'Stone'}],"[{""result"": ""Small_Stone"", ""guess"": [""Stone""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,23,"[{'Blue_Berry', 'Red_Berry', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,24,"[{'Tree', 'Small_Stone', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,25,"[{'Big_Tree', 'Antler', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,26,"[{'Blue_Berry', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,27,"[{'Blue_Berry', 'Red_Berry', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,28,"[{'Stone', 'Red_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,29,"[{'Big_Tree', 'Stone', 'Red_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,30,"[{'Big_Tree', 'Antler_Refined', 'Small_Stone', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,31,"[{'Antler', 'Red_Berry', 'Small_Stone', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,32,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry""]",8,3
45,diachronic,100,2,45,0,1,33,[{'Tree'}],"[{""result"": ""Bough"", ""guess"": [""Tree""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
45,diachronic,100,2,45,0,1,34,[{'Antler'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
45,diachronic,100,2,45,0,1,35,"[{'Blue_Berry', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Bough""]",9,3
45,diachronic,100,2,45,0,1,36,[{'Bough'}],"[{""result"": ""Stick"", ""guess"": [""Bough""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,37,"[{'Red_Berry', 'Stick', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,38,"[{'Antler', 'Small_Stone', 'Stone', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,39,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,40,[{'Red_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,41,[{'Stick'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,42,"[{'Antler', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,43,"[{'Stone', 'Red_Berry', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,44,"[{'Big_Tree', 'Antler_Refined', 'Stick', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,45,"[{'Big_Tree', 'Stone', 'Stick', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,46,"[{'Tree', 'Red_Berry', 'Antler', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,47,"[{'Big_Tree', 'Tree', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,48,"[{'Antler', 'Stick', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,49,"[{'Antler_Refined', 'Stick', 'Small_Stone', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,50,"[{'Big_Tree', 'Stone', 'Stick', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,51,[{'Antler'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,52,"[{'Antler', 'Red_Berry', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,53,"[{'Antler', 'Antler_Refined', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,54,"[{'Stone', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stick"", ""Bough""]",10,2
45,diachronic,100,2,45,0,1,55,[{'Small_Stone'}],"[{""result"": ""Stone_Tool1"", ""guess"": [""Small_Stone""]}]","[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,56,"[{'Stone', 'Red_Berry', 'Antler_Refined', 'Stick'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,57,[{'Blue_Berry'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,58,"[{'Tree', 'Small_Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,59,[{'Stick'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,60,"[{'Big_Tree', 'Blue_Berry', 'Antler_Refined', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,61,[{'Antler_Refined'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,62,"[{'Big_Tree', 'Antler_Refined', 'Small_Stone', 'Stone_Tool1'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,63,"[{'Big_Tree', 'Tree', 'Antler_Refined', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,64,[{'Big_Tree'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,65,[{'Antler'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,66,"[{'Stone_Tool1', 'Antler', 'Big_Tree', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,67,"[{'Antler', 'Blue_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,68,[{'Stick'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,69,"[{'Blue_Berry', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,70,"[{'Blue_Berry', 'Red_Berry', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,71,"[{'Blue_Berry', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,72,"[{'Stone_Tool1', 'Tree', 'Big_Tree', 'Small_Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,73,"[{'Stone_Tool1', 'Red_Berry', 'Stick', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,74,"[{'Stone', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,75,"[{'Stone', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,76,"[{'Stone_Tool1', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,77,"[{'Blue_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,78,"[{'Tree', 'Red_Berry', 'Blue_Berry', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,79,[{'Antler_Refined'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,80,"[{'Stone_Tool1', 'Stone', 'Antler_Refined', 'Tree'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,81,"[{'Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,82,"[{'Blue_Berry', 'Antler_Refined', 'Small_Stone', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,83,[{'Big_Tree'}],[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,84,"[{'Stone', 'Stick'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,85,"[{'Big_Tree', 'Stone', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,86,"[{'Stone_Tool1', 'Antler', 'Red_Berry'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,87,"[{'Big_Tree', 'Stone', 'Red_Berry', 'Stone_Tool1'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,88,"[{'Stone_Tool1', 'Blue_Berry', 'Small_Stone', 'Antler_Refined'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,89,"[{'Big_Tree', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,90,"[{'Stone_Tool1', 'Stone', 'Red_Berry', 'Stick'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,91,"[{'Blue_Berry', 'Stick'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,92,"[{'Tree', 'Stick', 'Antler', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,93,"[{'Tree', 'Stick', 'Antler_Refined', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,94,"[{'Blue_Berry', 'Red_Berry', 'Stone'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,95,"[{'Stone', 'Antler_Refined', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,96,"[{'Stone_Tool1', 'Red_Berry', 'Bough'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,97,"[{'Big_Tree', 'Red_Berry', 'Stick'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
45,diachronic,100,2,45,0,1,98,"[{'Stone', 'Blue_Berry', 'Small_Stone', 'Antler'}]",[],"[""Big_Tree"", ""Tree"", ""Stone"", ""Small_Stone"", ""Blue_Berry"", ""Antler_Refined"", ""Antler"", ""Red_Berry"", ""Stone_Tool1"", ""Stick"", ""Bough""]",11,2
