sim_id,strategy,n_guesses,n_players,seed,round,guesses,new_items,inventory
5,diachronic,200,10,5,87,"[array(['sheet', 'stick', 'skinny_tree', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,88,"[array(['sheet', 'rock_2', 'stick', 'skinny_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,89,"[array(['arrowhead_1', 'arrowhead_1', 'skinny_tree', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,90,"[array(['rock_1', 'sheet', 'skinny_tree', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,91,"[array(['branch', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,92,"[array(['sheet', 'rock_2', 'branch', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,93,"[array(['antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,94,"[array(['blue_berries', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,95,"[array(['blue_berries', 'arrowhead_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,96,"[array(['sheet', 'branch', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,97,"[array(['antler', 'blue_berries', 'branch', 'sheet'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,98,"[array(['arrowhead_1', 'fat_tree', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,99,"[array(['sheet', 'rock_2', 'arrowhead_1', 'skinny_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,100,"[array(['rock_2', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,101,"[array(['rock_1', 'stick', 'rock_2', 'arrowhead_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,102,"[array(['sheet', 'sheet', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,103,"[array(['blue_berries', 'branch', 'rock_1', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,104,"[array(['arrowhead_1', 'blue_berries', 'skinny_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,105,"[array(['sheet', 'branch', 'branch', 'arrowhead_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,106,"[array(['arrowhead_1', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,107,"[array(['branch', 'rock_1', 'arrowhead_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,108,"[array(['sheet', 'skinny_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,109,"[array(['branch', 'rock_2', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,110,"[array(['arrowhead_1', 'stick', 'red_berries', 'arrowhead_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,111,"[array(['blue_berries', 'sheet', 'rock_2', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,112,"[array(['rock_1', 'skinny_tree', 'arrowhead_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,113,"[array(['rock_2', 'sheet', 'sheet'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,114,"[array(['skinny_tree'], 
      dtype='<U12')]",['branch'],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,115,"[array(['branch', 'sheet'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,116,"[array(['antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,117,"[array(['skinny_tree', 'branch', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,118,"[array(['sheet'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,119,"[array(['arrowhead_1', 'rock_1', 'antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,120,"[array(['sheet', 'rock_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,121,"[array(['stick', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,122,"[array(['branch', 'stick', 'branch', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,123,"[array(['stick', 'blue_berries', 'branch', 'fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,124,"[array(['blue_berries', 'sheet'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,125,"[array(['rock_2'], 
      dtype='<U12')]",['arrowhead_1'],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,126,"[array(['rock_2', 'blue_berries', 'skinny_tree', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,127,"[array(['fat_tree', 'rock_2', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,128,"[array(['rock_2', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,129,"[array(['branch', 'arrowhead_1', 'skinny_tree', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,130,"[array(['rock_2', 'stick', 'blue_berries', 'arrowhead_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,131,"[array(['antler', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,132,"[array(['arrowhead_1', 'fat_tree', 'rock_2', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,133,"[array(['arrowhead_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,134,"[array(['sheet', 'branch', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
5,diachronic,200,10,5,135,"[array(['skinny_tree'], 
      dtype='<U12')]",['branch'],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'rock_2', 'rock_2', 'branch', 'arrowhead_1', 'arrowhead_1', 'sheet', 'arrowhead_1', 'rock_2', 'rock_2', 'stick', 'branch', 'sheet', 'branch', 'stick', 'branch', 'arrowhead_1', 'sheet', 'branch', 'arrowhead_1', 'branch', 'arrowhead_1', 'rock_2', 'stick', 'arrowhead_1', 'club', 'arrowhead_1']"
